id,Date,Year,Date_Comment,Lenght,Country_Comment
4962,1955-01-15,1955.0,Date ok,10,Check
4969,1954-12-29,1954.0,Date ok,10,Check
4970,1954-12-11,1954.0,Date ok,10,Check
4971,1954-12-09,1954.0,Date ok,10,Check
4972,1954-12-04,1954.0,Date ok,10,Check
4973,1954-11-20,1954.0,Date ok,10,Check
4974,1954-10-07,1954.0,Date ok,10,Check
4975,1954-10-06,1954.0,Date ok,10,Check
4976,1954-10-02,1954.0,Date ok,10,Check
4977,1954-10-02,1954.0,Date ok,10,Check
4978,1954-09-21,1954.0,Date ok,10,Check
4979,1954-09-15,1954.0,Date ok,10,Check
4980,1954-09-04,1954.0,Date ok,10,Check
4982,1954-08-14,1954.0,Date ok,10,Check
4983,1954-08-12,1954.0,Date ok,10,Check
4984,1954-08-12,1954.0,Date ok,10,Check
4985,1954-08-10,1954.0,Date ok,10,Check
4986,1954-07-30,1954.0,Date ok,10,Check
4987,1954-07-28,1954.0,Date ok,10,Check
4988,1954-07-27,1954.0,Date ok,10,Check
4989,1954-07-15,1954.0,Date ok,10,Check
4990,1954-07-10,1954.0,Date ok,10,Check
4992,1954-07-03,1954.0,Date ok,10,Check
4995,1954-06-29,1954.0,Date ok,10,Check
4996,1954-06-27,1954.0,Date ok,10,Check
4997,1954-06-01,1954.0,Date ok,10,Check
5000,1954-04-08,1954.0,Date ok,10,Check
5001,1954-04-01,1954.0,Date ok,10,Check
5002,1954-02-27,1954.0,Date ok,10,Check
5003,1954-01-30,1954.0,Date ok,10,Check
5004,1954-01-22,1954.0,Date ok,10,Check
5005,1954-01-22,1954.0,Date ok,10,Check
5006,1954-01-15,1954.0,Date ok,10,Check
5014,1953-12-30,1953.0,Date ok,10,Check
5015,1953-12-22,1953.0,Date ok,10,Check
5016,1953-12-13,1953.0,Date ok,10,Check
5017,1953-12-01,1953.0,Date ok,10,Check
5018,1953-10-01,1953.0,Date ok,10,Check
5019,1953-09-27,1953.0,Date ok,10,Check
5021,1953-09-18,1953.0,Date ok,10,Check
5023,1953-09-02,1953.0,Date ok,10,Check
5024,1953-08-01,1953.0,Date ok,10,Check
5025,1953-07-31,1953.0,Date ok,10,Check
5026,1953-07-26,1953.0,Date ok,10,Check
5027,1953-07-16,1953.0,Date ok,10,Check
5028,1953-07-15,1953.0,Date ok,10,Check
5029,1953-07-11,1953.0,Date ok,10,Check
5030,1953-07-09,1953.0,Date ok,10,Check
5031,1953-07-04,1953.0,Date ok,10,Check
5032,1953-07-01,1953.0,Date ok,10,Check
5033,1953-06-01,1953.0,Date ok,10,Check
5034,1953-04-07,1953.0,Date ok,10,Check
5035,1953-04-04,1953.0,Date ok,10,Check
5036,1953-04-01,1953.0,Date ok,10,Check
5037,1953-04-01,1953.0,Date ok,10,Check
5038,1953-03-01,1953.0,Date ok,10,Check
5040,1953-03-01,1953.0,Date ok,10,Check
5041,1953-03-01,1953.0,Date ok,10,Check
5042,1953-02-18,1953.0,Date ok,10,Check
5043,1953-02-15,1953.0,Date ok,10,Check
5044,1953-02-01,1953.0,Date ok,10,Check
5045,1953-01-20,1953.0,Date ok,10,Check
5046,1953-01-08,1953.0,Date ok,10,Check
5050,1952-12-24,1952.0,Date ok,10,Check
5051,1952-12-21,1952.0,Date ok,10,Check
5052,1962-12-14,1962.0,Date ok,10,Check
5053,1952-08-04,1952.0,Date ok,10,Check
5054,1952-08-03,1952.0,Date ok,10,Check
5056,1952-12-03,1952.0,Date ok,10,Check
5057,1952-10-12,1952.0,Date ok,10,Check
5058,1952-08-06,1952.0,Date ok,10,Check
5059,1952-08-05,1952.0,Date ok,10,Check
5060,1952-07-27,1952.0,Date ok,10,Check
5061,1952-07-27,1952.0,Date ok,10,Check
5062,1952-07-27,1952.0,Date ok,10,Check
5063,1952-07-27,1952.0,Date ok,10,Check
5064,1952-07-13,1952.0,Date ok,10,Check
5065,1952-07-05,1952.0,Date ok,10,Check
5066,1952-05-27,1952.0,Date ok,10,Check
5068,1952-05-01,1952.0,Date ok,10,Check
5069,1952-04-06,1952.0,Date ok,10,Check
5070,1952-04-01,1952.0,Date ok,10,Check
5071,1952-03-30,1952.0,Date ok,10,Check
5072,1952-01-23,1952.0,Date ok,10,Check
5073,1952-01-07,1952.0,Date ok,10,Check
5079,1951-12-21,1951.0,Date ok,10,Check
5080,1951-12-16,1951.0,Date ok,10,Check
5083,1951-11-29,1951.0,Date ok,10,Check
5084,1951-11-28,1951.0,Date ok,10,Check
5085,1951-11-28,1951.0,Date ok,10,Check
5087,1951-10-22,1951.0,Date ok,10,Check
5088,1951-10-05,1951.0,Date ok,10,Check
5089,1951-09-29,1951.0,Date ok,10,Check
5092,1951-08-17,1951.0,Date ok,10,Check
5093,1951-08-17,1951.0,Date ok,10,Check
5097,1951-07-11,1951.0,Date ok,10,Check
5098,1951-06-25,1951.0,Date ok,10,Check
5099,1951-06-01,1951.0,Date ok,10,Check
5100,1951-05-22,1951.0,Date ok,10,Check
5102,1951-03-26,1951.0,Date ok,10,Check
5103,1951-03-24,1951.0,Date ok,10,Check
5104,1951-03-15,1951.0,Date ok,10,Check
5105,1951-02-19,1951.0,Date ok,10,Check
5106,1951-02-03,1951.0,Date ok,10,Check
5107,1951-02-01,1951.0,Date ok,10,Check
5108,1951-01-21,1951.0,Date ok,10,Check
5109,1951-01-03,1951.0,Date ok,10,Check
5111,1950-12-31,1950.0,Date ok,10,Check
5113,1950-12-16,1950.0,Date ok,10,Check
5114,1950-11-29,1950.0,Date ok,10,Check
5115,1950-11-25,1950.0,Date ok,10,Check
5116,1950-11-12,1950.0,Date ok,10,Check
5117,1950-10-28,1950.0,Date ok,10,Check
5118,1950-10-04,1950.0,Date ok,10,Check
5119,1950-08-06,1950.0,Date ok,10,Check
5120,1950-08-01,1950.0,Date ok,10,Check
5122,1950-07-21,1950.0,Date ok,10,Check
5124,1950-07-15,1950.0,Date ok,10,Check
5125,1950-07-10,1950.0,Date ok,10,Check
5126,1950-07-09,1950.0,Date ok,10,Check
5127,1950-07-01,1950.0,Date ok,10,Check
5128,1950-06-25,1950.0,Date ok,10,Check
5129,1950-06-06,1950.0,Date ok,10,Check
5130,1950-05-24,1950.0,Date ok,10,Check
5131,1950-05-01,1950.0,Date ok,10,Check
5132,1950-04-09,1950.0,Date ok,10,Check
5133,1950-04-09,1950.0,Date ok,10,Check
5134,1950-03-26,1950.0,Date ok,10,Check
5135,1950-03-08,1950.0,Date ok,10,Check
5136,1950-03-01,1950.0,Date ok,10,Check
5138,1950-02-11,1950.0,Date ok,10,Check
5139,1950-01-16,1950.0,Date ok,10,Check
5154,1949-12-01,1949.0,Date ok,10,Check
5155,1949-12-01,1949.0,Date ok,10,Check
5156,1949-11-20,1949.0,Date ok,10,Check
5157,1949-11-12,1949.0,Date ok,10,Check
5158,1949-08-28,1949.0,Date ok,10,Check
5159,1949-08-28,1949.0,Date ok,10,Check
5160,1949-08-17,1949.0,Date ok,10,Check
5161,1949-08-16,1949.0,Date ok,10,Check
5164,1949-07-28,1949.0,Date ok,10,Check
5165,1949-07-25,1949.0,Date ok,10,Check
5166,1949-07-16,1949.0,Date ok,10,Check
5167,1949-06-13,1949.0,Date ok,10,Check
5168,1949-05-16,1949.0,Date ok,10,Check
5169,1949-05-13,1949.0,Date ok,10,Check
5170,1949-04-18,1949.0,Date ok,10,Check
5171,1949-04-17,1949.0,Date ok,10,Check
5172,1949-04-13,1949.0,Date ok,10,Check
5174,1949-01-23,1949.0,Date ok,10,Check
5175,1949-01-14,1949.0,Date ok,10,Check
5176,1949-01-13,1949.0,Date ok,10,Check
5177,1949-01-05,1949.0,Date ok,10,Check
5185,1948-12-27,1948.0,Date ok,10,Check
5186,1948-12-26,1948.0,Date ok,10,Check
5187,1948-12-14,1948.0,Date ok,10,Check
5188,1948-12-14,1948.0,Date ok,10,Check
5189,1948-12-10,1948.0,Date ok,10,Check
5190,1948-12-05,1948.0,Date ok,10,Check
5192,1948-09-22,1948.0,Date ok,10,Check
5193,1948-09-19,1948.0,Date ok,10,Check
5194,1948-09-19,1948.0,Date ok,10,Check
5196,1948-09-15,1948.0,Date ok,10,Check
5197,1948-09-02,1948.0,Date ok,10,Check
5198,1948-08-19,1948.0,Date ok,10,Check
5199,1948-08-03,1948.0,Date ok,10,Check
5200,1948-08-01,1948.0,Date ok,10,Check
5201,1948-07-01,1948.0,Date ok,10,Check
5203,1948-05-10,1948.0,Date ok,10,Check
5204,1948-04-10,1948.0,Date ok,10,Check
5206,1948-03-11,1948.0,Date ok,10,Check
5207,1948-03-01,1948.0,Date ok,10,Check
5208,1948-02-13,1948.0,Date ok,10,Check
5209,1948-02-12,1948.0,Date ok,10,Check
5210,1948-01-25,1948.0,Date ok,10,Check
5215,1947-12-21,1947.0,Date ok,10,Check
5217,1947-12-01,1947.0,Date ok,10,Check
5218,1947-11-23,1947.0,Date ok,10,Check
5219,1947-11-14,1947.0,Date ok,10,Check
5220,1947-11-14,1947.0,Date ok,10,Check
5221,1947-11-08,1947.0,Date ok,10,Check
5222,1947-11-08,1947.0,Date ok,10,Check
5223,1947-11-01,1947.0,Date ok,10,Check
5224,1947-10-28,1947.0,Date ok,10,Check
5225,1947-10-10,1947.0,Date ok,10,Check
5226,1947-08-04,1947.0,Date ok,10,Check
5229,1947-07-15,1947.0,Date ok,10,Check
5230,1947-07-01,1947.0,Date ok,10,Check
5231,1947-06-27,1947.0,Date ok,10,Check
5232,1947-06-16,1947.0,Date ok,10,Check
5234,1947-04-20,1947.0,Date ok,10,Check
5235,1947-04-11,1947.0,Date ok,10,Check
5236,1947-04-06,1947.0,Date ok,10,Check
5237,1947-04-01,1947.0,Date ok,10,Check
5238,1947-03-12,1947.0,Date ok,10,Check
5239,1947-03-09,1947.0,Date ok,10,Check
5240,1947-02-23,1947.0,Date ok,10,Check
5242,1947-02-01,1947.0,Date ok,10,Check
5243,1947-01-14,1947.0,Date ok,10,Check
5244,1947-01-05,1947.0,Date ok,10,Check
5245,1946-12-28,1946.0,Date ok,10,Check
5247,1946-11-20,1946.0,Date ok,10,Check
5249,1946-10-14,1946.0,Date ok,10,Check
5250,1946-08-24,1946.0,Date ok,10,Check
5251,1946-08-18,1946.0,Date ok,10,Check
5252,1946-07-18,1946.0,Date ok,10,Check
5253,1946-07-18,1946.0,Date ok,10,Check
5254,1946-06-28,1946.0,Date ok,10,Check
5255,1946-05-09,1946.0,Date ok,10,Check
5256,1946-04-19,1946.0,Date ok,10,Check
5257,1946-04-01,1946.0,Date ok,10,Check
5258,1946-03-20,1946.0,Date ok,10,Check
5259,1946-02-16,1946.0,Date ok,10,Check
5260,1946-02-10,1946.0,Date ok,10,Check
5261,1946-02-10,1946.0,Date ok,10,Check
5262,1946-01-24,1946.0,Date ok,10,Check
5263,1946-01-24,1946.0,Date ok,10,Check
5264,1946-01-17,1946.0,Date ok,10,Check
5265,1946-01-07,1946.0,Date ok,10,Check
5266,1946-01-05,1946.0,Date ok,10,Check
5267,1946-01-01,1946.0,Date ok,10,Check
5271,1945-09-23,1945.0,Date ok,10,Check
5272,1945-09-19,1945.0,Date ok,10,Check
5273,1945-09-16,1945.0,Date ok,10,Check
5274,1945-09-06,1945.0,Date ok,10,Check
5275,1945-08-19,1945.0,Date ok,10,Check
5276,1945-08-06,1945.0,Date ok,10,Check
5277,1945-07-30,1945.0,Date ok,10,Check
5278,1945-07-01,1945.0,Date ok,10,Check
5279,1945-06-15,1945.0,Date ok,10,Check
5280,1945-05-08,1945.0,Date ok,10,Check
5281,1945-03-06,1945.0,Date ok,10,Check
5282,1945-02-05,1945.0,Date ok,10,Check
5288,1944-12-02,1944.0,Date ok,10,Check
5289,1944-11-08,1944.0,Date ok,10,Check
5290,1944-11-01,1944.0,Date ok,10,Check
5291,1944-10-26,1944.0,Date ok,10,Check
5292,1944-10-26,1944.0,Date ok,10,Check
5293,1944-10-25,1944.0,Date ok,10,Check
5294,1944-10-25,1944.0,Date ok,10,Check
5295,1944-10-24,1944.0,Date ok,10,Check
5297,1944-09-03,1944.0,Date ok,10,Check
5298,1944-09-01,1944.0,Date ok,10,Check
5299,1944-08-20,1944.0,Date ok,10,Check
5301,1944-06-23,1944.0,Date ok,10,Check
5302,1944-05-31,1944.0,Date ok,10,Check
5304,1944-05-04,1944.0,Date ok,10,Check
5305,1944-04-01,1944.0,Date ok,10,Check
5306,1944-03-26,1944.0,Date ok,10,Check
5307,1944-03-26,1944.0,Date ok,10,Check
5308,1944-03-14,1944.0,Date ok,10,Check
5309,1944-02-27,1944.0,Date ok,10,Check
5310,1944-02-18,1944.0,Date ok,10,Check
5311,1944-01-20,1944.0,Date ok,10,Check
5312,1944-01-16,1944.0,Date ok,10,Check
5313,1944-01-14,1944.0,Date ok,10,Check
5314,1944-01-04,1944.0,Date ok,10,Check
5318,1943-12-12,1943.0,Date ok,10,Check
5319,1943-12-04,1943.0,Date ok,10,Check
5320,1943-11-21,1943.0,Date ok,10,Check
5321,1943-11-11,1943.0,Date ok,10,Check
5322,1943-10-26,1943.0,Date ok,10,Check
5323,1943-09-23,1943.0,Date ok,10,Check
5324,1943-08-01,1943.0,Date ok,10,Check
5325,1943-07-18,1943.0,Date ok,10,Check
5326,1943-07-01,1943.0,Date ok,10,Check
5327,1943-07-01,1943.0,Date ok,10,Check
5328,1943-06-16,1943.0,Date ok,10,Check
5329,1943-05-27,1943.0,Date ok,10,Check
5330,1943-05-17,1943.0,Date ok,10,Check
5331,1943-05-17,1943.0,Date ok,10,Check
5332,1943-05-14,1943.0,Date ok,10,Check
5335,1943-03-21,1943.0,Date ok,10,Check
5336,1943-03-14,1943.0,Date ok,10,Check
5337,1943-03-02,1943.0,Date ok,10,Check
5339,1943-01-26,1943.0,Date ok,10,Check
5346,1942-12-26,1942.0,Date ok,10,Check
5347,1942-11-28,1942.0,Date ok,10,Check
5348,1942-11-25,1942.0,Date ok,10,Check
5349,1942-11-16,1942.0,Date ok,10,Check
5350,1942-11-21,1942.0,Date ok,10,Check
5351,1942-11-13,1942.0,Date ok,10,Check
5352,1942-11-13,1942.0,Date ok,10,Check
5353,1942-11-12,1942.0,Date ok,10,Check
5354,1942-11-01,1942.0,Date ok,10,Check
5355,1942-11-01,1942.0,Date ok,10,Check
5356,1942-11-01,1942.0,Date ok,10,Check
5357,1942-10-12,1942.0,Date ok,10,Check
5358,1942-09-30,1942.0,Date ok,10,Check
5359,1942-09-12,1942.0,Date ok,10,Check
5360,1942-09-12,1942.0,Date ok,10,Check
5363,1942-07-12,1942.0,Date ok,10,Check
5364,1942-07-06,1942.0,Date ok,10,Check
5367,1942-06-04,1942.0,Date ok,10,Check
5368,1942-06-01,1942.0,Date ok,10,Check
5369,1942-05-09,1942.0,Date ok,10,Check
5370,1942-04-05,1942.0,Date ok,10,Check
5371,1942-03-08,1942.0,Date ok,10,Check
5372,1942-03-04,1942.0,Date ok,10,Check
5373,1942-01-18,1942.0,Date ok,10,Check
5374,1942-01-04,1942.0,Date ok,10,Check
5375,1942-01-01,1942.0,Date ok,10,Check
5387,1941-12-07,1941.0,Date ok,10,Check
5388,1941-12-03,1941.0,Date ok,10,Check
5389,1941-11-27,1941.0,Date ok,10,Check
5390,1941-11-27,1941.0,Date ok,10,Check
5391,1941-11-25,1941.0,Date ok,10,Check
5392,1941-11-19,1941.0,Date ok,10,Check
5393,1941-09-25,1941.0,Date ok,10,Check
5395,1941-08-05,1941.0,Date ok,10,Check
5396,1941-08-01,1941.0,Date ok,10,Check
5397,1941-07-22,1941.0,Date ok,10,Check
5398,1941-07-01,1941.0,Date ok,10,Check
5399,1941-06-15,1941.0,Date ok,10,Check
5400,1941-06-01,1941.0,Date ok,10,Check
5401,1941-03-24,1941.0,Date ok,10,Check
5402,1941-03-09,1941.0,Date ok,10,Check
5403,1941-02-13,1941.0,Date ok,10,Check
5404,1941-02-01,1941.0,Date ok,10,Check
5405,1941-01-29,1941.0,Date ok,10,Check
5406,1941-01-01,1941.0,Date ok,10,Check
5414,1940-12-28,1940.0,Date ok,10,Check
5415,1940-12-20,1940.0,Date ok,10,Check
5417,1940-12-10,1940.0,Date ok,10,Check
5418,1940-09-01,1940.0,Date ok,10,Check
5419,1940-07-13,1940.0,Date ok,10,Check
5420,1940-07-13,1940.0,Date ok,10,Check
5421,1940-06-30,1940.0,Date ok,10,Check
5422,1940-03-31,1940.0,Date ok,10,Check
5423,1940-03-20,1940.0,Date ok,10,Check
5424,1940-02-22,1940.0,Date ok,10,Check
5425,1940-02-20,1940.0,Date ok,10,Check
5427,1940-01-29,1940.0,Date ok,10,Check
5428,1940-01-23,1940.0,Date ok,10,Check
5429,1940-01-15,1940.0,Date ok,10,Check
5430,1940-01-07,1940.0,Date ok,10,Check
5431,1940-01-01,1940.0,Date ok,10,Check
5438,1939-12-28,1939.0,Date ok,10,Check
5439,1939-12-14,1939.0,Date ok,10,Check
5440,1939-11-23,1939.0,Date ok,10,Check
5441,1939-11-11,1939.0,Date ok,10,Check
5442,1939-11-09,1939.0,Date ok,10,Check
5443,1939-11-06,1939.0,Date ok,10,Check
5446,1939-10-04,1939.0,Date ok,10,Check
5448,1939-08-01,1939.0,Date ok,10,Check
5449,1939-07-18,1939.0,Date ok,10,Check
5450,1939-07-16,1939.0,Date ok,10,Check
5451,1939-07-14,1939.0,Date ok,10,Check
5452,1939-05-03,1939.0,Date ok,10,Check
5453,1939-04-12,1939.0,Date ok,10,Check
5454,1939-03-24,1939.0,Date ok,10,Check
5455,1939-02-26,1939.0,Date ok,10,Check
5456,1939-02-26,1939.0,Date ok,10,Check
5457,1939-01-12,1939.0,Date ok,10,Check
5463,1938-12-27,1938.0,Date ok,10,Check
5464,1938-10-05,1938.0,Date ok,10,Check
5465,1938-08-29,1938.0,Date ok,10,Check
5466,1938-08-18,1938.0,Date ok,10,Check
5467,1938-07-18,1938.0,Date ok,10,Check
5469,1938-07-17,1938.0,Date ok,10,Check
5470,1938-07-12,1938.0,Date ok,10,Check
5471,1938-06-17,1938.0,Date ok,10,Check
5472,1938-06-08,1938.0,Date ok,10,Check
5473,1938-05-26,1938.0,Date ok,10,Check
5474,1938-05-15,1938.0,Date ok,10,Check
5477,1938-03-08,1938.0,Date ok,10,Check
5478,1938-01-21,1938.0,Date ok,10,Check
5479,1938-01-18,1938.0,Date ok,10,Check
5480,1938-01-14,1938.0,Date ok,10,Check
5481,1938-01-02,1938.0,Date ok,10,Check
5487,1937-11-13,1937.0,Date ok,10,Check
5488,1937-11-11,1937.0,Date ok,10,Check
5490,1937-10-27,1937.0,Date ok,10,Check
5491,1937-10-27,1937.0,Date ok,10,Check
5492,1937-10-24,1937.0,Date ok,10,Check
5493,1937-10-24,1937.0,Date ok,10,Check
5495,1937-09-12,1937.0,Date ok,10,Check
5496,1937-09-11,1937.0,Date ok,10,Check
5497,1937-09-01,1937.0,Date ok,10,Check
5498,1937-08-31,1937.0,Date ok,10,Check
5499,1937-08-16,1937.0,Date ok,10,Check
5500,1937-08-02,1937.0,Date ok,10,Check
5502,1937-07-07,1937.0,Date ok,10,Check
5504,1937-06-15,1937.0,Date ok,10,Check
5506,1937-05-30,1937.0,Date ok,10,Check
5507,1937-05-15,1937.0,Date ok,10,Check
5508,1937-03-26,1937.0,Date ok,10,Check
5509,1937-03-09,1937.0,Date ok,10,Check
5510,1937-02-13,1937.0,Date ok,10,Check
5511,1937-02-11,1937.0,Date ok,10,Check
5512,1937-02-04,1937.0,Date ok,10,Check
5513,1937-02-03,1937.0,Date ok,10,Check
5515,1937-01-27,1937.0,Date ok,10,Check
5517,1936-12-30,1936.0,Date ok,10,Check
5518,1936-12-19,1936.0,Date ok,10,Check
5519,1936-12-15,1936.0,Date ok,10,Check
5520,1936-12-12,1936.0,Date ok,10,Check
5521,1936-12-01,1936.0,Date ok,10,Check
5522,1936-11-27,1936.0,Date ok,10,Check
5524,1936-09-04,1936.0,Date ok,10,Check
5525,1936-08-24,1936.0,Date ok,10,Check
5526,1936-08-13,1936.0,Date ok,10,Check
5527,1936-08-11,1936.0,Date ok,10,Check
5529,1936-08-01,1936.0,Date ok,10,Check
5530,1936-07-25,1936.0,Date ok,10,Check
5531,1936-07-12,1936.0,Date ok,10,Check
5532,1936-07-07,1936.0,Date ok,10,Check
5533,1936-07-01,1936.0,Date ok,10,Check
5534,1936-06-26,1936.0,Date ok,10,Check
5535,1936-06-06,1936.0,Date ok,10,Check
5536,1936-04-22,1936.0,Date ok,10,Check
5538,1936-03-30,1936.0,Date ok,10,Check
5539,1936-03-12,1936.0,Date ok,10,Check
5540,1936-03-19,1936.0,Date ok,10,Check
5541,1936-03-04,1936.0,Date ok,10,Check
5542,1936-02-23,1936.0,Date ok,10,Check
5544,1936-02-04,1936.0,Date ok,10,Check
5545,1936-01-22,1936.0,Date ok,10,Check
5546,1936-01-05,1936.0,Date ok,10,Check
5547,1936-01-01,1936.0,Date ok,10,Check
5549,1935-12-23,1935.0,Date ok,10,Check
5550,1935-11-13,1935.0,Date ok,10,Check
5551,1935-09-21,1935.0,Date ok,10,Check
5553,1935-08-26,1935.0,Date ok,10,Check
5554,1935-08-24,1935.0,Date ok,10,Check
5555,1935-08-13,1935.0,Date ok,10,Check
5556,1935-07-27,1935.0,Date ok,10,Check
5557,1935-07-27,1935.0,Date ok,10,Check
5558,1935-07-05,1935.0,Date ok,10,Check
5559,1935-07-01,1935.0,Date ok,10,Check
5560,1935-06-18,1935.0,Date ok,10,Check
5562,1935-06-01,1935.0,Date ok,10,Check
5563,1935-06-01,1935.0,Date ok,10,Check
5564,1935-05-19,1935.0,Date ok,10,Check
5565,1935-05-12,1935.0,Date ok,10,Check
5566,1935-04-25,1935.0,Date ok,10,Check
5569,1935-03-30,1935.0,Date ok,10,Check
5571,1935-03-20,1935.0,Date ok,10,Check
5572,1935-03-13,1935.0,Date ok,10,Check
5573,1935-03-11,1935.0,Date ok,10,Check
5574,1935-03-09,1935.0,Date ok,10,Check
5575,1935-03-02,1935.0,Date ok,10,Check
5576,1935-02-14,1935.0,Date ok,10,Check
5577,1935-01-24,1935.0,Date ok,10,Check
5578,1935-01-24,1935.0,Date ok,10,Check
5580,1935-01-17,1935.0,Date ok,10,Check
5581,1934-12-31,1934.0,Date ok,10,Check
5582,1934-12-31,1934.0,Date ok,10,Check
5583,1934-12-23,1934.0,Date ok,10,Check
5584,1934-10-23,1934.0,Date ok,10,Check
5585,1934-10-09,1934.0,Date ok,10,Check
5586,1934-10-08,1934.0,Date ok,10,Check
5587,1934-10-22,1934.0,Date ok,10,Check
5588,1934-09-08,1934.0,Date ok,10,Check
5589,1934-08-27,1934.0,Date ok,10,Check
5591,1934-08-26,1934.0,Date ok,10,Check
5592,1934-08-21,1934.0,Date ok,10,Check
5593,1934-08-05,1934.0,Date ok,10,Check
5594,1934-07-11,1934.0,Date ok,10,Check
5596,1934-06-20,1934.0,Date ok,10,Check
5597,1934-04-15,1934.0,Date ok,10,Check
5598,1934-04-01,1934.0,Date ok,10,Check
5599,1934-04-01,1934.0,Date ok,10,Check
5600,1934-04-01,1934.0,Date ok,10,Check
5601,1934-03-12,1934.0,Date ok,10,Check
5602,1934-03-01,1934.0,Date ok,10,Check
5603,1934-02-24,1934.0,Date ok,10,Check
5604,1934-02-22,1934.0,Date ok,10,Check
5606,1934-01-27,1934.0,Date ok,10,Check
5607,1934-01-07,1934.0,Date ok,10,Check
5609,1933-11-20,1933.0,Date ok,10,Check
5610,1933-11-18,1933.0,Date ok,10,Check
5613,1933-08-28,1933.0,Date ok,10,Check
5614,1933-08-28,1933.0,Date ok,10,Check
5617,1933-07-03,1933.0,Date ok,10,Check
5618,1933-06-21,1933.0,Date ok,10,Check
5619,1933-06-16,1933.0,Date ok,10,Check
5620,1933-06-13,1933.0,Date ok,10,Check
5621,1933-05-24,1933.0,Date ok,10,Check
5622,1933-05-23,1933.0,Date ok,10,Check
5624,1933-05-03,1933.0,Date ok,10,Check
5625,1933-04-10,1933.0,Date ok,10,Check
5626,1933-02-26,1933.0,Date ok,10,Check
5628,1933-02-14,1933.0,Date ok,10,Check
5629,1933-02-12,1933.0,Date ok,10,Check
5630,1933-01-04,1933.0,Date ok,10,Check
5633,1932-11-08,1932.0,Date ok,10,Check
5634,1932-10-31,1932.0,Date ok,10,Check
5635,1932-10-11,1932.0,Date ok,10,Check
5637,1932-08-30,1932.0,Date ok,10,Check
5638,1932-08-30,1932.0,Date ok,10,Check
5639,1932-08-10,1932.0,Date ok,10,Check
5640,1932-08-09,1932.0,Date ok,10,Check
5641,1932-08-06,1932.0,Date ok,10,Check
5643,1932-07-02,1932.0,Date ok,10,Check
5644,1932-06-28,1932.0,Date ok,10,Check
5645,1932-06-26,1932.0,Date ok,10,Check
5646,1932-06-20,1932.0,Date ok,10,Check
5647,1932-05-12,1932.0,Date ok,10,Check
5649,1932-04-16,1932.0,Date ok,10,Check
5650,1932-04-16,1932.0,Date ok,10,Check
5651,1932-02-16,1932.0,Date ok,10,Check
5652,1932-02-13,1932.0,Date ok,10,Check
5653,1932-02-08,1932.0,Date ok,10,Check
5654,1932-01-27,1932.0,Date ok,10,Check
5655,1932-01-11,1932.0,Date ok,10,Check
5656,1932-01-06,1932.0,Date ok,10,Check
5658,1931-11-26,1931.0,Date ok,10,Check
5659,1931-09-27,1931.0,Date ok,10,Check
5660,1931-09-21,1931.0,Date ok,10,Check
5661,1931-09-21,1931.0,Date ok,10,Check
5662,1931-09-02,1931.0,Date ok,10,Check
5663,1931-08-31,1931.0,Date ok,10,Check
5664,1931-08-30,1931.0,Date ok,10,Check
5665,1931-08-27,1931.0,Date ok,10,Check
5666,1931-08-25,1931.0,Date ok,10,Check
5667,1931-08-23,1931.0,Date ok,10,Check
5668,1931-08-18,1931.0,Date ok,10,Check
5670,1931-08-01,1931.0,Date ok,10,Check
5672,1931-07-15,1931.0,Date ok,10,Check
5673,1931-06-14,1931.0,Date ok,10,Check
5674,1931-06-13,1931.0,Date ok,10,Check
5676,1931-05-02,1931.0,Date ok,10,Check
5678,1931-03-22,1931.0,Date ok,10,Check
5679,1931-03-16,1931.0,Date ok,10,Check
5680,1931-03-06,1931.0,Date ok,10,Check
5681,1931-02-10,1931.0,Date ok,10,Check
5682,1931-01-24,1931.0,Date ok,10,Check
5683,1931-01-14,1931.0,Date ok,10,Check
5684,1931-01-07,1931.0,Date ok,10,Check
5687,1930-12-25,1930.0,Date ok,10,Check
5688,1930-12-13,1930.0,Date ok,10,Check
5689,1930-12-02,1930.0,Date ok,10,Check
5690,1930-12-01,1930.0,Date ok,10,Check
5691,1930-11-30,1930.0,Date ok,10,Check
5694,1930-08-31,1930.0,Date ok,10,Check
5695,1930-08-16,1930.0,Date ok,10,Check
5696,1930-08-06,1930.0,Date ok,10,Check
5697,1930-07-19,1930.0,Date ok,10,Check
5698,1930-07-11,1930.0,Date ok,10,Check
5699,1930-06-04,1930.0,Date ok,10,Check
5700,1930-05-27,1930.0,Date ok,10,Check
5702,1930-05-11,1930.0,Date ok,10,Check
5703,1930-04-08,1930.0,Date ok,10,Check
5705,1930-02-20,1930.0,Date ok,10,Check
5706,1930-02-15,1930.0,Date ok,10,Check
5708,1930-01-22,1930.0,Date ok,10,Check
5709,1930-01-16,1930.0,Date ok,10,Check
5710,1930-01-01,1930.0,Date ok,10,Check
5713,1929-12-26,1929.0,Date ok,10,Check
5714,1929-12-21,1929.0,Date ok,10,Check
5715,1929-12-16,1929.0,Date ok,10,Check
5716,1929-12-13,1929.0,Date ok,10,Check
5719,1929-11-29,1929.0,Date ok,10,Check
5720,1929-11-21,1929.0,Date ok,10,Check
5721,1929-10-20,1929.0,Date ok,10,Check
5722,1929-10-02,1929.0,Date ok,10,Check
5723,1929-09-01,1929.0,Date ok,10,Check
